fid,OBJECTID,ADDRTYPE,ADDRNUM,UNIT,QUALIFIER,SUFFIX_FR,ARTICLE_FR,ROAD_NAME,SUFFIX_EN,DIRECTION,FULL_ADDRE,FULL_ADD_1,FULL_ROADN,FULL_ROA_1,ROAD_SIGN_,LANGUAGE_O,POSTAL_COD,CP_MUNICIP,MUNICIPALI,WARD,MUNICIPAL_,ROAD_NAME_,OT_ROAD_NA,POINT_X,POINT_Y,CREATED_DA,MODIFIED_D,GLOBALID,RELATED_AD,old_PARCEL_ASSESSMENT_ROLL_NUMBER,ZONE_CODE,ZONE_MAIN,PARCEL_ASSESSMENT_ROLL_NUMBER,match
319545,277477,Main,107,,,voie,,Corndav,Way,,107 Corndav Way,107 voie Corndav,Corndav Way,voie Corndav,voie Corndav Way,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__74QPH4,__7TE0CB,RN003341,356079.098,5006266.773,2012/11/14,,{3D626522-2906-4FF3-980D-819355A9E4DD},,6.1427381501527e+18,V1C,V1,06142738150152700000,True
319549,35246,Main,1027,,,plat,,Keeper,Hts,,1027 Keeper Hts,1027 plat Keeper,Keeper Hts,plat Keeper,plat. Keeper Hts.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGKT,__BIH7M6,RN011337,356114.0891,5005058.5516,2020/01/10,2020/07/27,{32B95F7A-1B66-4157-A265-8DEBFB1BF225},,6.142738153647e+18,V2E[779r],V2,06142738153647000000,True
319551,318725,Main,71,,,crois,,Hackamore,Cres,,71 Hackamore Cres,71 crois Hackamore,Hackamore Cres,crois Hackamore,crois. Hackamore Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGT7,__0GPKJ2,RN007149,355911.9118,5005296.9568,2020/01/10,2020/07/27,{D523191B-28E8-40E3-A12F-59BB583FEE4C},,6.1427381536597e+18,V2E[779r],V2,06142738153659700000,True
319559,435072,Main,430,,,ch,,Meynell,Rd,,430 Meynell Rd,430 ch Meynell,Meynell Rd,ch Meynell,ch. Meynell Rd.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7A7E,__0GPLQ9,RN005637,356797.7744,5004582.4827,2021/12/10,2024/03/24,{1F3F1965-952A-4849-9697-81B090BC5A48},,6.1427381536804e+18,V2E[902r],V2,06142738153680400000,True
319569,454589,Main,102,,,rue,,Martin,St,,102 Martin St,102 rue Martin,Martin St,rue Martin,rue Martin St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__31AEE3,___2SRF1,RN010289,356881.032,5005792.744,2012/11/14,2024/03/24,{A7D814FC-30C3-426F-AA0A-640AEF33043D},,6.1427381512801e+18,V1C,V1,06142738151280100000,True
319573,424948,Main,112,,,rue,,Queen Charlotte,St,,112 Queen Charlotte St,112 rue Queen Charlotte,Queen Charlotte St,rue Queen Charlotte,rue Queen Charlotte St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__4QCNK4,__3AJ6R6,RN011615,357077.026,5004821.48,2012/11/14,2024/03/24,{03175123-2668-417E-9F07-02BF5B83B928},,6.14273815335e+18,V1C,V1,06142738153350000000,True
319575,42545,Main,140,,,cer,,Talos,Cir,,140 Talos Cir,140 cer Talos,Talos Cir,cer Talos,cer. Talos Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__9UNOEZ,__82VAKF,RN002562,356196.1109,5006516.8614,2013/10/04,2013/10/04,{CCC409CF-D9AE-4CF9-A7DA-1E430838BEB1},,6.1427381513644e+18,V1C,V1,06142738151364400000,True
319595,450593,Main,24,,,rue,,Maitland,St,,24 Maitland St,24 rue Maitland,Maitland St,rue Maitland,rue Maitland St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__31BPKD,___2SUD4,RN009739,356613.204,5005771.163,2012/11/14,2024/03/24,{A5D9A0A3-552F-49A2-9C96-D988FDB43D06},,6.1427381522303e+18,V1C,V1,06142738152230300000,True
319602,435655,Main,515,,,tsse,,Filly,Terr,,515 Filly Terr,515 tsse Filly,Filly Terr,tsse Filly,tsse. Filly Terr.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI709F,__BF6FXR,RN012323,356410.2534,5005101.4693,2022/06/29,2024/03/24,{BB3EF453-3E95-431D-BF91-F543E3A2CC41},,6.1427381537014e+18,V2E[902r],V2,06142738153701400000,True
319613,130496,Main,10,,,crois,,Pelham,Cres,,10 Pelham Cres,10 crois Pelham,Pelham Cres,crois Pelham,crois. Pelham Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AUK5A2,__0GPLNF,RN007849,356120.4113,5005300.7617,,2020/07/27,{BCE0608C-B39C-4297-B149-6C721CB5C619},,6.1427381536311e+18,V2E[779r],V2,06142738153631100000,True
319628,33398,Main,96,,,crois,,Bald Eagle,Cres,,96 Bald Eagle Cres,96 crois Bald Eagle,Bald Eagle Cres,crois Bald Eagle,crois. Bald Eagle Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__0JI8W9,__7TE982,RN004756,355847.9138,5006137.7081,2015/02/02,2015/04/28,{1A4A087E-15BA-477E-9FC0-B0E43154BCB0},,6.1427381511569e+18,V1C,V1,06142738151156900000,True
319632,435145,Main,134,,,av,,Green Ash,Ave,,134 Green Ash Ave,134 av Green Ash,Green Ash Ave,av Green Ash,av. Green Ash Ave.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CJISB2,__BF7SFO,RN003507,356526.7156,5004494.6688,2021/12/10,2024/03/24,{32ABFCC4-3BF3-4D88-97A8-6117D8948867},,6.142738153687e+18,V2E[902r],V2,06142738153687000000,True
319636,435627,Main,118,,,cer,,Yearling,Cir,,118 Yearling Cir,118 cer Yearling,Yearling Cir,cer Yearling,cer. Yearling Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI70BR,__BF7HHK,RN000959,356255.4663,5004961.6517,2022/06/29,2024/03/24,{B2E5D200-9B25-4FC6-9D2C-FDCF872C6B19},,6.1427381537031e+18,V2E[902r],V2,06142738153703100000,True
319637,436654,Main,196,,,cer,,Yearling,Cir,,196 Yearling Cir,196 cer Yearling,Yearling Cir,cer Yearling,cer. Yearling Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI70DX,__BF7HHK,RN000959,356338.0629,5004897.2993,2022/06/29,2024/03/24,{B7823029-1ADF-43D2-8FB5-E0B34D94339B},,6.1427381536918e+18,V2E[902r],V2,06142738153691800000,True
319654,427091,Main,5550,,,rue,,Ann,St,,5550 Ann St,5550 rue Ann,Ann St,rue Ann,rue Ann St.,English,K4M0P7,MANOTICK,Rideau,21.0,__32SNKM,___2ST9J,RN012431,368820.902,5009703.623,2012/11/14,2024/03/24,{25CD8C40-70B5-4C6E-9A1C-1F12CF8DC432},,6.14183810135e+18,VM3[811r] H(11),VM,06141838101350000000,False
319678,191131,Main,34,,,rue,,Fowler,St,,34 Fowler St,34 rue Fowler,Fowler St,rue Fowler,rue Fowler St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__3W3XQO,___2SSHT,RN008925,356792.206,5005791.455,2012/11/14,,{5E40A6B0-DC03-4EDC-A255-286F191EC987},,6.14273815161e+18,V1C,V1,06142738151610000000,True
319696,110413,Main,118,,,crois,,Hackamore,Cres,,118 Hackamore Cres,118 crois Hackamore,Hackamore Cres,crois Hackamore,crois. Hackamore Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGSA,__0GPKJ2,RN007149,355998.9118,5005284.5133,2020/01/10,2020/07/27,{762D6B9D-4042-4D8B-A7CD-E110FD480BAF},,6.1427381536623e+18,V2E[779r],V2,06142738153662300000,True
319704,56509,Main,38,,,cours,,Pacing,Walk,,38 Pacing Walk,38 cours Pacing,Pacing Walk,cours Pacing,cours Pacing Walk,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGLQ,__BI9ZOY,RN011657,356189.6344,5005126.5595,2020/01/10,2020/07/27,{BAB47BA5-07A7-4795-81FC-F752487D53D0},,6.1427381536514e+18,V2E[779r],V2,06142738153651400000,True
319714,435003,Main,1028,,,rue,,Showman,St,,1028 Showman St,1028 rue Showman,Showman St,rue Showman,rue Showman St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CJLWDB,__BF7PLD,RN010887,356561.7005,5005096.3266,2022/06/29,2024/03/24,{0FAD9F3E-6D1E-4149-ACDB-E8B6B1ACC4B2},,6.1427381536983e+18,V2E[902r],V2,06142738153698300000,True
319723,363008,Main,81,,,rue,,Fortune,St,,81 Fortune St,81 rue Fortune,Fortune St,rue Fortune,rue Fortune St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__4V81PC,___2SSHS,RN011069,356935.337,5005102.064,2012/11/14,,{697FCE82-5981-4430-97D5-3C21A1EC9D41},,6.1427381529903e+18,V1C,V1,06142738152990300000,True
319724,427638,Main,6167,,,rue,,Ottawa,St,,6167 Ottawa St,6167 rue Ottawa,Ottawa St,rue Ottawa,rue Ottawa St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__32RXL2,___2SREV,RN005386,357490.323,5005110.761,2012/11/14,2024/03/24,{B5D6AF6A-00FA-4136-B92F-94DEA9197742},,6.14273815152e+18,V1C,V1,06142738151520000000,True
319728,310927,Main,513,,,av,,Oldenburg,Ave,,513 Oldenburg Ave,513 av Oldenburg,Oldenburg Ave,av Oldenburg,av. Oldenburg Ave.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGYT,__0GPLPC,RN004895,355842.9678,5005564.0445,2020/01/10,2020/07/27,{85BB3FBD-BBFB-48A9-98A0-8633CF6FA739},,6.1427381536636e+18,V3B[780r],V3,06142738153663600000,True
319731,120176,Main,3660,,,rue,,McBean,St,,3660 McBean St,3660 rue McBean,McBean St,rue McBean,rue McBean St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__3W3W21,___2SRF5,RN001097,357486.865,5005365.754,2012/11/14,,{0BF1B617-FC8A-4FF6-BFEB-C23FEC19F352},,6.14273815077e+18,V1C,V1,06142738150770000000,True
319734,424599,Main,697,,,rang,,Quilter,Row,,697 Quilter Row,697 rang Quilter,Quilter Row,rang Quilter,rang Quilter Row,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7BGQ,__BF6F3X,RN002390,356690.9827,5004454.1982,2021/12/13,2024/03/05,{A5B52263-C4A3-4FB6-94A7-C70AE411B3B3},,6.1427381537261e+18,V3B[903r],V3,06142738153726100000,True
319739,193015,Main,84,,,crois,,Bald Eagle,Cres,,84 Bald Eagle Cres,84 crois Bald Eagle,Bald Eagle Cres,crois Bald Eagle,crois. Bald Eagle Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__0JI8WW,__7TE982,RN004756,355774.029,5006230.3756,2015/02/02,2015/04/28,{350A53AD-6DE4-4374-ACC3-73E101700644},,6.1427381511575e+18,V1C,V1,06142738151157500000,True
319747,434636,Main,539,,,tsse,,Filly,Terr,,539 Filly Terr,539 tsse Filly,Filly Terr,tsse Filly,tsse. Filly Terr.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7004,__BF6FXR,RN012323,356499.1754,5005162.068,2022/06/29,2024/03/24,{B1A39786-48E6-4D1A-B62C-68AC81C937FB},,6.1427381537054e+18,V2E[902r],V2,06142738153705400000,True
319748,119926,Main,199,,,cer,,Equitation,Cir,,199 Equitation Cir,199 cer Equitation,Equitation Cir,cer Equitation,cer. Equitation Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AUK6PO,__0GPLNH,RN002474,355903.5848,5005386.1561,,2020/07/27,{76F02B54-44B3-4E5D-854B-20ECFE274067},,6.142738153625e+18,V3B[780r],V3,06142738153625000000,True
319754,435042,Main,100,,,av,,Green Ash,Ave,,100 Green Ash Ave,100 av Green Ash,Green Ash Ave,av Green Ash,av. Green Ash Ave.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CJISA4,__BF7SFO,RN003507,356387.4122,5004658.4462,2022/06/29,2024/03/24,{1890104C-7B3A-414D-8EB4-6308C2BE0E8B},,6.1427381536887e+18,V2E[902r],V2,06142738153688700000,True
319777,41484,Main,86,,,crois,,Cantle,Cres,,86 Cantle Cres,86 crois Cantle,Cantle Cres,crois Cantle,crois. Cantle Crescent,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AUK5Z1,__0GPKKF,RN006373,356080.7237,5005405.9337,,2020/07/27,{CA300A37-CE5B-403D-8A7F-0B83D9A74237},,6.142738153628e+18,V2E[779r],V2,06142738153628000000,True
319778,20752,Main,175,,,cer,,Equitation,Cir,,175 Equitation Cir,175 cer Equitation,Equitation Cir,cer Equitation,cer. Equitation Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AUK6O1,__0GPLNH,RN002474,355821.0347,5005309.9559,,2020/07/27,{4A4194AD-8C2B-49E7-A3FA-3D09FFD5743B},,6.1427381536238e+18,V3B[780r],V3,06142738153623800000,True
319788,388953,Main,20,,,cours,,Pacing,Walk,,20 Pacing Walk,20 cours Pacing,Pacing Walk,cours Pacing,cours Pacing Walk,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGK9,__BI9ZOY,RN011657,356249.5362,5005056.9211,2020/01/10,2020/07/27,{43425168-3D4C-4D76-B05D-52AF490DAC74},,6.1427381536523e+18,V2E[779r],V2,06142738153652300000,True
319790,466152,Main,627,,,rang,,Quilter,Row,,627 Quilter Row,627 rang Quilter,Quilter Row,rang Quilter,rang Quilter Row,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7BES,__BF6F3X,RN002390,356621.9642,5004475.0194,2021/12/10,2024/07/24,{7206217D-1438-48D8-A390-B61939190540},,6.1427381537315e+18,V3B[903r],V3,06142738153731500000,True
319801,445667,Main,53,,,plct,,Stitch,Mews,,53 Stitch Mews,53 plct Stitch,Stitch Mews,plct Stitch,plct. Stitch Mews,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7CZL,__BF7OCO,RN013219,356639.9777,5004429.6344,2021/12/10,2024/03/24,{BA763BDF-0CA2-43D4-9F9A-DF1CCB4E86C7},,6.1427381537219e+18,V3B[903r],V3,06142738153721900000,True
319808,202988,Main,95,,,crois,,Hackamore,Cres,,95 Hackamore Cres,95 crois Hackamore,Hackamore Cres,crois Hackamore,crois. Hackamore Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGUU,__0GPKJ2,RN007149,355905.8985,5005188.7139,2020/01/10,2020/07/27,{0A903B8C-3A8C-4ADC-83FC-6F79252FE7FC},,6.1427381536585e+18,V2E[779r],V2,06142738153658500000,True
319816,169871,Main,68,,,crois,,Pelham,Cres,,68 Pelham Cres,68 crois Pelham,Pelham Cres,crois Pelham,crois. Pelham Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AUK5CL,__0GPLNF,RN007849,356228.8212,5005259.5527,,2020/07/27,{B1880637-A29B-46D9-A6F1-0C59FFD2DC34},,6.1427381536339e+18,V2E[779r],V2,06142738153633900000,True
319821,435338,Main,1002,,,rue,,Showman,St,,1002 Showman St,1002 rue Showman,Showman St,rue Showman,rue Showman St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7ARA,__BF7PLD,RN010887,356434.3299,5004984.4605,2022/06/29,2024/03/24,{6934AE54-F82A-4997-9AE8-B8BA843BDBC3},,6.142738153697e+18,V2E[902r],V2,06142738153697000000,True
319822,106858,Main,62,,,crois,,Pelham,Cres,,62 Pelham Cres,62 crois Pelham,Pelham Cres,crois Pelham,crois. Pelham Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AUK5BF,__0GPLNF,RN007849,356253.2952,5005281.0502,,2020/07/27,{715BB607-FE9A-4650-BA55-865E1827F69B},,6.1427381536342e+18,V2E[779r],V2,06142738153634200000,True
319824,115568,Main,114,,,cer,,Talos,Cir,,114 Talos Cir,114 cer Talos,Talos Cir,cer Talos,cer. Talos Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__9UNODC,__82VAKF,RN002562,356068.0523,5006479.0259,2013/10/04,2013/10/04,{3316AB84-FE69-4CE6-BBC4-450BD6D41C2F},,6.1427381513651e+18,V1C,V1,06142738151365100000,True
319830,301384,Main,120,,,voie,,Corndav,Way,,120 Corndav Way,120 voie Corndav,Corndav Way,voie Corndav,voie Corndav Way,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__74QPIT,__7TE0CB,RN003341,356030.259,5006404.769,2012/11/14,,{8AE31E0A-4A7A-4C77-8B8B-B69BC0356045},,6.1427381501513e+18,V1C,V1,06142738150151300000,True
319832,436240,Main,513,,,tsse,,Filly,Terr,,513 Filly Terr,513 tsse Filly,Filly Terr,tsse Filly,tsse. Filly Terr.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI709D,__BF6FXR,RN012323,356402.7858,5005094.6305,2022/06/29,2024/03/24,{50ABB31F-D5CD-467B-89EF-86754B5F3DAE},,6.1427381537015e+18,V2E[902r],V2,06142738153701500000,True
319837,20208,Main,500,,,av,,Oldenburg,Ave,,500 Oldenburg Ave,500 av Oldenburg,Oldenburg Ave,av Oldenburg,av. Oldenburg Ave.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGWR,__0GPLPC,RN004895,355904.0145,5005542.8762,2020/01/10,2020/07/27,{4FDA9188-852C-45A1-B275-7925A3CC3504},,6.1427381536784e+18,V3B[780r],V3,06142738153678400000,True
319840,69288,Main,86,,,côte,,Latigo,Ridge,,86 Latigo Ridge,86 côte Latigo,Latigo Ridge,côte Latigo,côte Latigo Ridge,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNG7Y,__BIH7UF,RN007060,355925.4783,5005721.0089,2020/01/10,2020/07/27,{AB1248C6-E621-4D90-81D1-381DA622E8B9},,6.1427381536731e+18,V3B[780r],V3,06142738153673100000,True
319851,269185,Main,68,,,crois,,Bald Eagle,Cres,,68 Bald Eagle Cres,68 crois Bald Eagle,Bald Eagle Cres,crois Bald Eagle,crois. Bald Eagle Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__826S5K,__7TE982,RN004756,355898.078,5006284.046,2012/11/14,2015/04/28,{4EDED3B2-7943-4AD2-8DB0-D213770DBD53},,6.1427381516394e+18,V1C,V1,06142738151639400000,True
319871,429934,Main,114,,,rue,,Martin,St,,114 Martin St,114 rue Martin,Martin St,rue Martin,rue Martin St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__3W3XKC,___2SRF1,RN010289,356776.242,5005683.445,2012/11/14,2024/03/24,{FF2625E6-9223-42BC-855F-FDA4F700643C},,6.14273815198e+18,V1C,V1,06142738151980000000,True
319880,190933,Main,110,,,crois,,Hackamore,Cres,,110 Hackamore Cres,110 crois Hackamore,Hackamore Cres,crois Hackamore,crois. Hackamore Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGS3,__0GPKJ2,RN007149,355967.4733,5005255.8359,2020/01/10,2020/07/27,{D7B064C8-D621-4CC5-9032-EE7EC34AD49C},,6.1427381536619e+18,V2E[779r],V2,06142738153661900000,True
319899,435623,Main,368,,,ch,,Meynell,Rd,,368 Meynell Rd,368 ch Meynell,Meynell Rd,ch Meynell,ch. Meynell Rd.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7A6O,__0GPLQ9,RN005637,356542.5171,5004854.1442,2022/06/29,2024/03/24,{B2A20CE4-218E-4237-ACD2-6C6A2932568A},,6.1427381536833e+18,V2E[902r],V2,06142738153683300000,True
319901,429589,Main,112,,,rue,,Lennox,St,S.,112 Lennox St S.,112 rue Lennox S.,Lennox St S.,rue Lennox S.,rue Lennox St. S.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AU7V8O,__AURGG2,RN010132,357497.327,5005214.6307,2017/11/29,2024/03/24,{AA294C64-5385-477B-B7A3-3A48240AD216},,6.1427381511509e+18,V1C,V1,06142738151150900000,True
319906,167767,Main,232,,,tsse,,Pursuit,Terr,,232 Pursuit Terr,232 tsse Pursuit,Pursuit Terr,tsse Pursuit,tsse. Pursuit Terr.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNFFR,__BIH732,RN012857,356056.4429,5005047.3564,2020/01/10,2020/07/27,{12E37B86-88FD-4513-9D0C-BA111311178E},,6.1427381536498e+18,V2E[779r],V2,06142738153649800000,True
319908,430535,Main,8,,,rue,,Fortune,St,,8 Fortune St,8 rue Fortune,Fortune St,rue Fortune,rue Fortune St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__3W3XNO,___2SSHS,RN011069,356387.722,5005818.225,2012/11/14,2024/03/24,{9E460577-7B69-40EB-9DE6-B759D9D1C135},,6.1427381527e+18,V1C,V1,06142738152700000000,True
319916,331050,Main,73,,,rue,,Fortune,St,,73 Fortune St,73 rue Fortune,Fortune St,rue Fortune,rue Fortune St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__32RS8G,___2SSHS,RN011069,356870.858,5005184.445,2012/11/14,,{36E52FD9-8B6F-465D-9A01-00CEE30F379A},,6.1427381529811e+18,V1C,V1,06142738152981100000,True
319929,422546,Main,315,,,ch,,Trammel,Rd,,315 Trammel Rd,315 ch Trammel,Trammel Rd,ch Trammel,chemin Trammel Road,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGF5,__BIH6T1,RN003218,355818.7848,5005733.6119,2020/01/10,2024/02/16,{39944039-02D4-4EF3-8673-54E317845B93},,6.142738153725e+18,V3B[780r],V3,06142738153725000000,True
319930,434391,Main,104,,,av,,Green Ash,Ave,,104 Green Ash Ave,104 av Green Ash,Green Ash Ave,av Green Ash,av. Green Ash Ave.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CJISA8,__BF7SFO,RN003507,356404.6101,5004637.941,2021/12/10,2024/03/24,{73601033-3098-49C4-BCC8-BDB1BBADD933},,6.1427381536885e+18,V2E[902r],V2,06142738153688500000,True
319944,436789,Main,208,,,cer,,Yearling,Cir,,208 Yearling Cir,208 cer Yearling,Yearling Cir,cer Yearling,cer. Yearling Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI70D0,__BF7HHK,RN000959,356394.1546,5004947.6761,2022/06/29,2024/03/24,{D9935C1B-01A6-4FFD-9348-F438DA9755E8},,6.1427381536912e+18,V2E[902r],V2,06142738153691200000,True
319949,434151,Main,706,,,rang,,Quilter,Row,,706 Quilter Row,706 rang Quilter,Quilter Row,rang Quilter,rang Quilter Row,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7CPQ,__BF6F3X,RN002390,356727.4218,5004450.5692,2021/12/13,2024/03/24,{36AB7FD7-9020-4585-8706-58A57018E114},,6.1427381537204e+18,V3B[903r],V3,06142738153720400000,True
319960,434758,Main,137,,,av,,Green Ash,Ave,,137 Green Ash Ave,137 av Green Ash,Green Ash Ave,av Green Ash,av. Green Ash Ave.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7B86,__BF7SFO,RN003507,356563.2797,5004511.425,2021/12/13,2024/03/24,{D04B8727-F096-4FF6-BE7A-BC6A4B41F94B},,6.1427381536862e+18,V2E[902r],V2,06142738153686200000,True
319977,52667,Main,658,,,cer,,Terrier,Cir,,658 Terrier Cir,658 cer Terrier,Terrier Cir,cer Terrier,cer. Terrier Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGO5,__BI9ZMT,RN002306,356026.2154,5005169.0104,2020/01/10,2020/07/27,{0ABE8B23-7EA7-47E7-B52E-D7FF23CE5D9E},,6.1427381536563e+18,V2E[779r],V2,06142738153656300000,True
319983,454724,Main,110,,,rue,,Queen Charlotte,St,,110 Queen Charlotte St,110 rue Queen Charlotte,Queen Charlotte St,rue Queen Charlotte,rue Queen Charlotte St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__4QCNK6,__3AJ6R6,RN011615,357062.128,5004837.972,2012/11/14,2024/03/24,{CE1676FD-6939-460E-9077-BF8F97458DD6},,6.14273815334e+18,V1C,V1,06142738153340000000,True
319984,17190,Main,104,,,crois,,Hackamore,Cres,,104 Hackamore Cres,104 crois Hackamore,Hackamore Cres,crois Hackamore,crois. Hackamore Cres.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQNGSW,__0GPKJ2,RN007149,355943.8178,5005234.2579,2020/01/10,2020/07/27,{4127DB3B-157B-42AB-AA74-820536C66083},,6.1427381536616e+18,V2E[779r],V2,06142738153661600000,True
319988,328882,Main,828,,,place,,Bascule,Pl,,828 Bascule Pl,828 place Bascule,Bascule Pl,place Bascule,place Bascule Place,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__BQT3M1,__0GPLH6,RN003505,355997.5456,5005656.6707,2020/01/16,2020/07/27,{C39DB7A8-43C1-4F49-BB4C-1A22E4FE413F},,6.1427381537088e+18,V3B[780r],V3,06142738153708800000,True
319992,435332,Main,122,,,av,,Green Ash,Ave,,122 Green Ash Ave,122 av Green Ash,Green Ash Ave,av Green Ash,av. Green Ash Ave.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CJISBP,__BF7SFO,RN003507,356477.503,5004548.6439,2021/12/10,2024/03/24,{68742D16-7860-4E1A-BE4F-CF75C719CE5E},,6.1427381536876e+18,V2E[902r],V2,06142738153687600000,True
320001,435198,Main,1043,,,rue,,Showman,St,,1043 Showman St,1043 rue Showman,Showman St,rue Showman,rue Showman St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7ATT,__BF7PLD,RN010887,356573.7821,5005150.3017,2022/06/29,2024/03/24,{445CB42D-9B30-4CAB-A496-1B61E02AEF71},,6.1427381536996e+18,V2E[902r],V2,06142738153699600000,True
320010,435541,Main,528,,,tsse,,Filly,Terr,,528 Filly Terr,528 tsse Filly,Filly Terr,tsse Filly,tsse. Filly Terr.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__CI7081,__BF6FXR,RN012323,356441.1811,5005085.4095,2022/06/29,2024/03/24,{9D080782-5B19-4F01-904F-16D899BF23D7},,6.1427381537155e+18,V3B[903r],V3,06142738153715500000,True
320028,287662,Main,194,,,cer,,Equitation,Cir,,194 Equitation Cir,194 cer Equitation,Equitation Cir,cer Equitation,cer. Equitation Cir.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__AUK6MR,__0GPLNH,RN002474,355908.7442,5005344.881,,2020/07/27,{81908C2B-8AB0-4D76-95B8-DB5F3F0F8D8E},,6.1427381536253e+18,V3B[780r],V3,06142738153625300000,True
320033,426914,Main,10,,,cour,,Lulworth,Crt,,10 Lulworth Crt,10 cour Lulworth,Lulworth Crt,cour Lulworth,cour Lulworth Crt.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__32FER8,___2SU4W,RN007110,357997.322,5004452.754,2012/11/14,2024/03/24,{F8EE0BF1-53A5-4281-B3BF-8D0E4915F062},,6.1427381535536e+18,V1B,V1,06142738153553600000,True
320039,68231,Main,124,,,voie,,Corndav,Way,,124 Corndav Way,124 voie Corndav,Corndav Way,voie Corndav,voie Corndav Way,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__8U1TPH,__7TE0CB,RN003341,355995.967,5006444.403,2012/11/14,,{C66843EB-90A2-4CEE-9C9D-5F0B1F701683},,6.1427381516349e+18,V1C,V1,06142738151634900000,True
320041,425940,Main,132,,,rue,,Martin,St,,132 Martin St,132 rue Martin,Martin St,rue Martin,rue Martin St.,English,K0A2Z0,RICHMOND,Goulbourn,21.0,__31ADMV,___2SRF1,RN010289,356619.672,5005547.763,2012/11/14,2024/03/24,{00F3524A-6A2B-465F-9472-C7E4BCACFAC9},,6.14273815277e+18,V1C,V1,06142738152770000000,True
